leaf,path,gb_taxon_id,name,level,type,href,plink,pcount
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1379867,Bat coronavirus P.davyi49/Mexico/2012,species,square,wwwtax.cgi?mode=Info&id=1379867&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1379867[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,702734,Bat coronavirus Philippines/Diliman1525G2/2008,species,square,wwwtax.cgi?mode=Info&id=702734&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid702734[Organism:exp],10
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,550971,Bat coronavirus R.aur/Australia/CoV000/2006,species,square,wwwtax.cgi?mode=Info&id=550971&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid550971[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1381358,Bat Coronavirus Rhhar/CII_KSA_004/Bisha/Saudi Arabia/2013,species,square,wwwtax.cgi?mode=Info&id=1381358&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1381358[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1381359,Bat Coronavirus Taper/CII_KSA_287/Bisha/Saudi Arabia/2012,species,square,wwwtax.cgi?mode=Info&id=1381359&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1381359[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1541206,Bat Hp-betacoronavirus/Zhejiang2013-1,species,square,wwwtax.cgi?mode=Info&id=1541206&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1541206[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1541207,Bat Hp-betacoronavirus/Zhejiang2013-2,species,square,wwwtax.cgi?mode=Info&id=1541207&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1541207[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1541208,Bat Hp-betacoronavirus/Zhejiang2013-3,species,square,wwwtax.cgi?mode=Info&id=1541208&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1541208[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1541209,Bat Hp-betacoronavirus/Zhejiang2013-4,species,square,wwwtax.cgi?mode=Info&id=1541209&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1541209[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1541210,Bat Hp-betacoronavirus/Zhejiang2013-5,species,square,wwwtax.cgi?mode=Info&id=1541210&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1541210[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,663565,Bat SARS Cov Rs806/2006,species,square,wwwtax.cgi?mode=Info&id=663565&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid663565[Organism:exp],6
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346291,Betacoronavirus BtCoV/KCR15/Pte_par/CRC/2012,species,square,wwwtax.cgi?mode=Info&id=1346291&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346291[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346292,Betacoronavirus BtCoV/KCR155/Pte_par/CRC/2012,species,square,wwwtax.cgi?mode=Info&id=1346292&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346292[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346293,Betacoronavirus BtCoV/KCR180/Pte_par/CRC/2012,species,square,wwwtax.cgi?mode=Info&id=1346293&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346293[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346294,Betacoronavirus BtCoV/KCR22/Pte_par/CRC/2012,species,square,wwwtax.cgi?mode=Info&id=1346294&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346294[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346295,Betacoronavirus BtCoV/KCR260/Car_per/CRC/2012,species,square,wwwtax.cgi?mode=Info&id=1346295&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346295[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1269325,Betacoronavirus BtCoV/KW2E-F53/Nyc_spec/GHA/2011,species,square,wwwtax.cgi?mode=Info&id=1269325&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1269325[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1269326,Betacoronavirus BtCoV/KW2E-F82/Nyc_spec/GHA/2011,species,square,wwwtax.cgi?mode=Info&id=1269326&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1269326[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1269327,Betacoronavirus BtCoV/KW2E-F93/Nyc_spec/GHA/2010,species,square,wwwtax.cgi?mode=Info&id=1269327&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1269327[Organism:exp],2
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346296,Betacoronavirus BtCoV/Rhi_bla/BB98-22/BGR/2008,species,square,wwwtax.cgi?mode=Info&id=1346296&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346296[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346297,Betacoronavirus BtCoV/Rhi_eur/BB98-92/BGR/2008,species,square,wwwtax.cgi?mode=Info&id=1346297&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346297[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346298,Betacoronavirus BtCoV/Rhi_eur/BB98-98/BGR/2008,species,square,wwwtax.cgi?mode=Info&id=1346298&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346298[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346299,Betacoronavirus BtCoV/Rhi_eur/BB99-04/BGR/2009,species,square,wwwtax.cgi?mode=Info&id=1346299&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346299[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346300,Betacoronavirus BtCoV/Rhi_fer/FR0711-B11/FRA/2011,species,square,wwwtax.cgi?mode=Info&id=1346300&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346300[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346301,Betacoronavirus BtCoV/Rhi_fer/FR0711-B3/FRA/2011,species,square,wwwtax.cgi?mode=Info&id=1346301&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346301[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346302,Betacoronavirus BtCoV/Rhi_fer/It1/ITA/2009,species,square,wwwtax.cgi?mode=Info&id=1346302&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346302[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346303,Betacoronavirus BtCoV/Rhi_fer/It13/ITA/2009,species,square,wwwtax.cgi?mode=Info&id=1346303&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346303[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346304,Betacoronavirus BtCoV/Rhi_fer/It15/ITA/2009,species,square,wwwtax.cgi?mode=Info&id=1346304&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346304[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346305,Betacoronavirus BtCoV/Rhi_fer/It17/ITA/2009,species,square,wwwtax.cgi?mode=Info&id=1346305&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346305[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346306,Betacoronavirus BtCoV/Rhi_fer/It2/ITA/2009,species,square,wwwtax.cgi?mode=Info&id=1346306&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346306[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346307,Betacoronavirus BtCoV/Rhi_hip/R07-09/SPA/2010,species,square,wwwtax.cgi?mode=Info&id=1346307&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346307[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346308,Betacoronavirus BtCoV/Rhi_hip/R13-08/SPA/2010,species,square,wwwtax.cgi?mode=Info&id=1346308&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346308[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346309,Betacoronavirus BtCoV/Rhi_hip/R46-03/SPA/2010,species,square,wwwtax.cgi?mode=Info&id=1346309&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346309[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346310,Betacoronavirus BtCoV/Rhi_hip/R7-08/SPA/2010,species,square,wwwtax.cgi?mode=Info&id=1346310&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346310[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346311,Betacoronavirus BtCoV/Rhi_hip/R77-02/SPA/2010,species,square,wwwtax.cgi?mode=Info&id=1346311&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346311[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346312,Betacoronavirus BtCoV/Rhi_hip/R8-09/SPA/2010,species,square,wwwtax.cgi?mode=Info&id=1346312&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346312[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346313,Betacoronavirus BtCoV/Rhi_hip/Slo48/SLO/2009,species,square,wwwtax.cgi?mode=Info&id=1346313&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346313[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346314,Betacoronavirus BtCoV/Rhi_hip/Slo52/SLO/2009,species,square,wwwtax.cgi?mode=Info&id=1346314&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346314[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346315,Betacoronavirus BtCoV/Rhi_hip/Slo53/SLO/2009,species,square,wwwtax.cgi?mode=Info&id=1346315&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346315[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346316,Betacoronavirus BtCoV/Rhi_hip/Slo54/SLO/2009,species,square,wwwtax.cgi?mode=Info&id=1346316&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346316[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346317,Betacoronavirus BtCoV/Rhi_hip/Slo57/SLO/2009,species,square,wwwtax.cgi?mode=Info&id=1346317&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346317[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1346318,Betacoronavirus BtCoV/Rhi_hip/Slo69/SLO/2009,species,square,wwwtax.cgi?mode=Info&id=1346318&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1346318[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,2604656,Betacoronavirus BtCoV22/29,species,square,wwwtax.cgi?mode=Info&id=2604656&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2604656[Organism:exp],12
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1076428,Betacoronavirus E.isa/M/Spain/2007,species,square,wwwtax.cgi?mode=Info&id=1076428&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1076428[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1458241,Betacoronavirus Eptesicus/13RS384_26/Italy/2012,species,square,wwwtax.cgi?mode=Info&id=1458241&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1458241[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,2720538,Betacoronavirus Erinaceus,species,square,wwwtax.cgi?mode=Info&id=2720538&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2720538[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1429868,Betacoronavirus H.sav/Italy/206645-40/2011,species,square,wwwtax.cgi?mode=Info&id=1429868&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1429868[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1076427,Betacoronavirus H.sav/J/Spain/2007,species,square,wwwtax.cgi?mode=Info&id=1076427&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1076427[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1496612,Betacoronavirus JMH-2014,species,square,wwwtax.cgi?mode=Info&id=1496612&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1429855,Betacoronavirus Nyctalus noctula/Italy/206679-5/2010,species,square,wwwtax.cgi?mode=Info&id=1429855&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1429855[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1429856,Betacoronavirus Pipistrellus kuhlii/Italy/206645-27/2011,species,square,wwwtax.cgi?mode=Info&id=1429856&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1429856[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1429857,Betacoronavirus Pipistrellus kuhlii/Italy/206645-29/2011,species,square,wwwtax.cgi?mode=Info&id=1429857&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1429857[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1429858,Betacoronavirus Pipistrellus kuhlii/Italy/206645-3/2011,species,square,wwwtax.cgi?mode=Info&id=1429858&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1429858[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1429859,Betacoronavirus Pipistrellus kuhlii/Italy/206645-53/2011,species,square,wwwtax.cgi?mode=Info&id=1429859&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1429859[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1429860,Betacoronavirus Pipistrellus kuhlii/Italy/206645-54/2011,species,square,wwwtax.cgi?mode=Info&id=1429860&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1429860[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1429861,Betacoronavirus Pipistrellus kuhlii/Italy/206645-63/2011,species,square,wwwtax.cgi?mode=Info&id=1429861&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1429861[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1429862,Betacoronavirus Pipistrellus kuhlii/Italy/330375-15/2012,species,square,wwwtax.cgi?mode=Info&id=1429862&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1429862[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1429863,Betacoronavirus Pipistrellus/Italy/49967-19/2010,species,square,wwwtax.cgi?mode=Info&id=1429863&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1429863[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1429864,Betacoronavirus Rhinolophus hipposideros/Italy/187632-2/2012,species,square,wwwtax.cgi?mode=Info&id=1429864&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1429864[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1429865,Betacoronavirus Rhinolophus hipposideros/Italy/196814/2011,species,square,wwwtax.cgi?mode=Info&id=1429865&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1429865[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1429866,Betacoronavirus Rhinolophus hipposideros/Italy/243585/2012,species,square,wwwtax.cgi?mode=Info&id=1429866&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1429866[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,425242,Bovine coronaviurus KV0501,species,square,wwwtax.cgi?mode=Info&id=425242&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid425242[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,425243,Bovine coronaviurus KV0516,species,square,wwwtax.cgi?mode=Info&id=425243&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid425243[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1503294,BtMd-BetaCoV/HuB2013,species,square,wwwtax.cgi?mode=Info&id=1503294&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1503294[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1503298,BtRf-BetaCoV/HuB2013,species,square,wwwtax.cgi?mode=Info&id=1503298&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1503298[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,2591234,Coronavirus BtRs-BetaCoV/YN2018A,species,square,wwwtax.cgi?mode=Info&id=2591234&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2591234[Organism:exp],5
False,0.2509481.694005.2509486.2509494.2509502.2509511.696098,447206,Coronavirus group 2b,no rank,circle,wwwtax.cgi?mode=Tree&id=447206&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid447206[Organism:exp],1
False,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,455415,unclassified Coronavirus group 2b,no rank,circle,wwwtax.cgi?mode=Tree&id=455415&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid455415[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206.455415,864622,Bat coronavirus 2B BR98-19/BGR/2008,species,square,wwwtax.cgi?mode=Info&id=864622&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid864622[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,426763,Coronavirus group 2c,no rank,square,wwwtax.cgi?mode=Info&id=426763&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,745732,Coronavirus M.das/VM105/2006/NLD,species,square,wwwtax.cgi?mode=Info&id=745732&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid745732[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,745740,Coronavirus M.das/VM2/2007/NLD,species,square,wwwtax.cgi?mode=Info&id=745740&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid745740[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,745739,Coronavirus M.das/VM284/2008/NLD,species,square,wwwtax.cgi?mode=Info&id=745739&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid745739[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,745729,Coronavirus M.das/VM3/2007/NLD,species,square,wwwtax.cgi?mode=Info&id=745729&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid745729[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,745730,Coronavirus M.das/VM34/2006/NLD,species,square,wwwtax.cgi?mode=Info&id=745730&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid745730[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,745733,Coronavirus M.das/VM62/2007/NLD,species,square,wwwtax.cgi?mode=Info&id=745733&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid745733[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,745738,Coronavirus M.das/VM7/2007/NLD,species,square,wwwtax.cgi?mode=Info&id=745738&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid745738[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,745734,Coronavirus M.das/VM73/2007/NLD,species,square,wwwtax.cgi?mode=Info&id=745734&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid745734[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,745731,Coronavirus M.das/VM84/2007/NLD,species,square,wwwtax.cgi?mode=Info&id=745731&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid745731[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,745735,Coronavirus M.dau/VM222/2007/NLD,species,square,wwwtax.cgi?mode=Info&id=745735&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid745735[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,745736,Coronavirus M.dau/VM303/2008/NLD,species,square,wwwtax.cgi?mode=Info&id=745736&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid745736[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,745737,Coronavirus M.dau/VM361/2008/NLD,species,square,wwwtax.cgi?mode=Info&id=745737&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid745737[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,1289545,Coronavirus Mex_CoV-10,species,square,wwwtax.cgi?mode=Info&id=1289545&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1289545[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,1289546,Coronavirus Mex_CoV-11a,species,square,wwwtax.cgi?mode=Info&id=1289546&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1289546[Organism:exp],2
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,1289556,coronavirus Mex_CoV-11b,species,square,wwwtax.cgi?mode=Info&id=1289556&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1289556[Organism:exp],3
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,1289555,Coronavirus Mex_CoV-9,species,square,wwwtax.cgi?mode=Info&id=1289555&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1289555[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,745725,Coronavirus N.noc/VM176/2007/NLD,species,square,wwwtax.cgi?mode=Info&id=745725&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid745725[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,745724,Coronavirus N.noc/VM182/2007/NLD,species,square,wwwtax.cgi?mode=Info&id=745724&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid745724[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,745727,Coronavirus N.noc/VM199/2007/NLD,species,square,wwwtax.cgi?mode=Info&id=745727&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid745727[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,745726,Coronavirus N.noc/VM366/2008/NLD,species,square,wwwtax.cgi?mode=Info&id=745726&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid745726[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,745728,Coronavirus P.pipi/VM312/2008/NLD,species,square,wwwtax.cgi?mode=Info&id=745728&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid745728[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,745741,Coronavirus P.pipi/VM314/2008/NLD,species,square,wwwtax.cgi?mode=Info&id=745741&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid745741[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042537,Coronavirus PREDICT CoV-10,species,square,wwwtax.cgi?mode=Info&id=2042537&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042537[Organism:exp],3
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042538,Coronavirus PREDICT CoV-11,species,square,wwwtax.cgi?mode=Info&id=2042538&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042538[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042543,Coronavirus PREDICT CoV-17,species,square,wwwtax.cgi?mode=Info&id=2042543&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042543[Organism:exp],13
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042545,Coronavirus PREDICT CoV-19,species,square,wwwtax.cgi?mode=Info&id=2042545&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042545[Organism:exp],2
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042546,Coronavirus PREDICT CoV-2,species,square,wwwtax.cgi?mode=Info&id=2042546&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042546[Organism:exp],4
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042547,Coronavirus PREDICT CoV-20,species,square,wwwtax.cgi?mode=Info&id=2042547&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042547[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042549,Coronavirus PREDICT CoV-22,species,square,wwwtax.cgi?mode=Info&id=2042549&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042549[Organism:exp],3
